temperature,pressure,jobarrival_Machine,usedrawmaterial_amount,flow
-0.421688067848999,-1.69826953260466,-1.45773814738311,-1.15791682360597,-1.77916623137227
-12.0848499264569,-9.18356345988457,-8.56441187579414,-10.8826583954395,-10.5433093790181
-5.1597687935481,-4.18285120685037,-1.44507408845877,-0.389614776552382,-0.904096749082794
9.08331302853287,13.9650960422634,6.91195824547699,7.9148750048029,11.5517314977957
4.81217577310269,5.62214807726619,5.92479608495621,7.55637643845049,6.90197718384794
-3.64856910804453,-3.1260780260154,-2.46029921891965,-2.0414308093166,-2.8159550744866
-3.91582553692911,-3.72591303196881,-3.83627801049411,-2.39827424674505,-4.17204021930669
3.55579006786302,6.24019056814629,5.56260977529456,7.8981512136755,7.59405635960487
20.7590748652912,20.7349374536672,23.0229952452914,23.1916638494004,17.0830501775088
-13.4604482325714,-14.1007517773694,-10.8941626351188,-11.7170773423933,-13.7741669028968
-14.7252025077106,-15.7273985803144,-14.8141122650582,-15.7911965099584,-16.9429533357352
-2.05064033782728,-1.6421849830757,0.00221341849356182,-0.245142957471743,-0.40285568324322
-14.9016371052413,-13.2982481017111,-15.037560527354,-15.6277886469049,-14.1033921452492
16.528789778583,15.8461821802357,18.1457735942941,18.0004989347649,14.015029822326
-9.95412180893958,-11.4310846912226,-13.3544687802713,-13.3735248217976,-11.9117390857658
-9.70793458305037,-9.92148625948589,-5.11426905356227,-6.74221392305798,-8.87088387930514
16.7709260460259,16.6296691386025,17.1127138782959,18.8356975788526,18.759873606568
-18.7610675530165,-18.9427210099443,-22.0577876696433,-21.9820112553608,-21.3524817846023
-0.533742919027277,-0.23222185727934,2.10249232731028,-1.77457199687929,-2.02991240507442
-12.1605404400344,-12.1163908957358,-13.319356197027,-14.4689501021859,-12.5663997118774
4.36932565124356,4.95591254763113,4.7885114677426,5.32159914566301,7.44645779788839
-21.5827415608429,-18.090535339546,-18.218014157606,-18.1764491131779,-14.7392898224982
-12.6597017442885,-12.2397669038193,-9.94420494439533,-10.7500851146384,-11.064074276664
2.16723413401852,1.1085860212611,2.02675596702708,0.414651967896173,0.098243154097994
11.9544802863595,12.1705828936788,13.0944792750895,12.4254167226304,13.6043632614378
5.26225303629365,3.74880151872787,8.61975122971829,6.74336623134975,5.17627689008661
-7.01758489568702,-6.78988541334943,-5.16995949085695,-4.47855018129639,-3.85736208269723
2.25325941707333,-2.00055546391371,-2.08342798785533,-0.56589904869229,3.22993103385933
-12.2070141671583,-10.5560734757684,-11.5520541528737,-15.9563509029067,-12.2994220802159
-21.6655221939605,-19.6413025260128,-19.6465437910695,-20.7417566884428,-20.343101033792
3.01316594575375,4.79456921213953,3.08825373410453,2.33949739912714,4.39339857196666
-9.5098254644371,-7.01219618346225,-6.65570257975832,-6.85712984143567,-9.15087353058123
43.23671126105,36.9633111608504,37.8225151360108,40.7482943974298,41.6840599864885
7.53634940463206,6.48401589020823,7.42598576723512,7.64670188046794,8.38772054927639
-4.20062152513397,-2.8726396025298,-1.78238136373435,-0.746761258445062,-2.60975153196284
5.58338852875922,5.91751624238429,11.4803104699702,7.58705103173101,4.56040372706337
11.1864378604072,12.214575888641,12.3307141089349,14.7066605354983,20.1429440175186
-2.39316544237685,-2.21358607376026,-2.48137752691068,-2.71114507597386,0.110415226393383
-3.27900116911744,-5.46147877965844,-2.88112773688776,-4.05441067475385,-5.52491764787856
-3.7009041400174,-4.4891158800766,-4.71694709884044,-4.39534490781866,-2.75114218011771
15.8365111733355,14.1233407403902,13.9139802987345,17.300732076535,15.8684285954347
29.0489705002228,30.8743598570507,32.1144336936111,29.3685045571138,26.9882570007665
14.6669644899615,13.5701440785902,15.0148282684582,13.8117975881183,11.0060376501369
-6.02200515056262,-6.15983766652409,-7.30850865974781,-7.53167887745603,-4.34162095176422
24.6477917033923,24.3361414629394,25.1926799401191,26.9399989733268,27.8348594741757
-3.78233196111239,-2.64181195859778,-5.02029518613196,-3.40189348319421,-3.07930775132664
-5.54559917158393,-5.5276322890819,-7.51425990033906,-8.15533748348824,-7.64805833780833
4.80283306683985,4.54540749258592,4.58281477872814,3.66211339376236,5.48015999914797
-26.7302439573484,-26.6372187153883,-26.5428816538351,-26.5022286516158,-24.9536992700147
10.3935887096408,10.6280721979783,11.7874583357779,12.5636678771011,8.94035276556241
0.715905551164645,1.96705849752839,0.383156199067867,2.15310754693691,-1.00168292683247
7.65076120972832,5.49242774220473,7.80064931389991,7.93321153926858,7.3701711300765
9.37065270870687,9.21485878031638,9.773683788928,9.13537481382032,8.70098187839439
13.4697352554371,11.6205375739301,13.4449295607514,13.6518665497262,12.6301583498218
10.217656226518,11.0896195905739,11.4581361096235,12.9173759215935,12.558144099875
-7.5294146741018,-8.16633806414722,-5.14861523034105,-6.08474978147574,-7.2315199662564
-10.1416015974349,-9.69061123134471,-7.33182814544599,-8.74516069887442,-8.80225135575952
-4.00292556921361,-4.17436092727025,-6.35958621482967,-4.88647021520772,-6.28443097990988
-17.3000396687998,-17.8870299315254,-15.0549490202968,-16.8118537069255,-16.717674866764
3.7187487053783,3.68442080467759,4.46799303543204,4.37063257262052,4.19012891412392
-10.6943559060018,-11.7444310973393,-9.43015759270289,-11.6728683578415,-12.2917222459072
-13.246527585652,-10.5564291017672,-13.4140228425899,-13.4166928210572,-11.6545244456212
-0.590822903575474,1.18800407027907,0.200897364801343,2.86769329049435,1.59863950687529
-22.1702677546408,-21.5119726722714,-21.6825352492828,-24.5514123068483,-22.0509786012852
9.07640598763348,6.41638770696116,4.9112016926393,4.0085470192063,4.72117091847947
-10.5587834229611,-10.9288731626795,-10.8107416501834,-10.3313557802257,-8.65336538242371
7.10374069119223,9.60841316052304,4.78441173524826,8.18912601296555,7.00852438923084
-11.3719312613623,-13.0531459915374,-11.8400529052996,-12.9577022071274,-10.2296750811579
-7.0444366065466,-6.67351929685145,-6.72469835804185,-7.02767144216036,-5.4120221850212
10.8493562814234,11.5818339683319,11.8628081981298,12.8931321544647,11.483701964063
-12.564851033766,-11.3827111133905,-13.0121088167925,-12.0905950030113,-11.9129309474959
-0.232541375421359,-1.77592772248142,-1.84914905724525,-4.10604529028877,0.911615815726726
-5.97446521706057,-8.31087119018566,-9.87489670667671,-9.23011353552767,-6.69745037845678
-16.0425046009403,-14.6770194754404,-14.3958234668414,-15.4474791316283,-14.1346684350173
-7.50350343701516,-5.62832252829603,-8.37814367995265,-6.60313967719164,-6.02021823829876
-5.34772307692343,-4.68972723443719,-5.49766926987286,-4.96074673483743,-5.9100158629126
20.5514553460238,20.9623417362982,22.3054003642175,24.0837812713894,20.6860888550037
-5.19949925954442,-5.39234642091307,-6.83675666284331,-6.239433378586,-4.24920102189314
-15.8277583578908,-15.3250295965738,-15.2522386203164,-16.8108225712692,-17.4867347299576
19.3596421658975,16.3696193978243,19.6443040443253,19.8170371263915,18.2468762830994
-4.75929554919658,-3.1462510695584,-5.15767281579666,-4.90979527714347,-4.07203128046041
-5.8675672793476,-6.34805218230608,-9.22125360877437,-9.55366396968821,-7.78452726696096
21.2391925768859,22.0489016266795,19.1479309348388,18.1853159180568,17.960994374517
3.58025143857991,1.4840758005444,1.31752664672083,1.62917818171686,2.268246892377
14.5514838339116,14.1382974127049,15.7552266808397,16.2708983366535,15.0627437286787
-4.83578360443028,-5.44962842666158,-7.2510956322692,-9.55522983594983,-7.76743831246226
3.04308503303165,1.13721039487575,1.75700115052395,4.56331462660241,1.77006881339797
20.2279697766572,16.2405546711816,17.6642601367109,17.105153117667,16.170726080137
2.75738801907984,4.13967427504176,0.11271439050589,0.971019801576313,1.46496158905709
8.37070640023985,5.91815402407648,9.39687771655926,9.3744082507941,8.16170013047833
6.50650280947828,6.32390948170634,6.93362706719876,6.38392617779958,9.11169266422482
-0.630759123036656,-0.0698362174405098,0.368292668009108,0.505337504526539,-0.283384347163461
-6.63348479084795,-4.29665703397954,-4.76860080633089,-4.79408534465455,-4.53708055704743
-12.6117176261154,-14.2089577349282,-13.3621335916763,-12.4292894452842,-10.0368490239747
-10.5202577671987,-12.6322590744333,-12.4463762000066,-13.266132797325,-12.6282051702148
-0.617832190066931,-2.55370759942995,0.542613766049721,-4.98538249608721,-3.27280860622164
24.5832913875071,23.9425648928596,23.4254601984237,25.9910473008954,24.077252503187
-8.11255848562988,-9.73846529179403,-8.78666455831895,-9.04119021241922,-10.3009262385783
-18.8262525290051,-21.2071068479668,-22.2253973312783,-19.0140834704808,-17.4117636337715
1.66460687120964,0.606390735742469,-0.456808911476306,-1.41903371895339,-1.24348816916783
31.7583944508835,28.2726737581904,28.8859142255119,28.2354347168178,28.252251866394
-9.26518552549829,-10.1350512544703,-10.89535930722,-8.76628914467243,-8.35365112894291
16.7183431561337,18.1719273444974,18.8690986305149,22.2996326745251,19.715957296194
-12.0783887794247,-7.57738371549777,-13.3935272494003,-13.2415289635672,-10.5514268259919
14.3018911536107,15.6696836517506,17.169580481697,17.9762429257601,15.9988002650859
-10.3333548596393,-10.0430870173035,-11.4156826464294,-13.3205879421713,-12.1506306622441
16.0728920844039,17.1627499981391,17.1583010242745,18.9678883821307,20.0751650855469
6.52157586440443,4.0691881223995,6.70276385904686,2.05903710091252,9.51504232920443
-18.0660872979479,-17.7377983031166,-19.6714975767912,-20.2264527014071,-17.0742389712535
22.854248287931,21.7377385446327,21.9823330941421,23.4168073391699,23.4653943259811
-12.0648832239575,-14.9002533348428,-13.5032760991228,-15.3601199137881,-11.9341445220465
18.6391619332044,18.9421304136997,18.9606950793691,19.056222651376,19.2252577219657
3.06762060212527,3.69310024919255,4.30892133359593,2.84623818410783,4.93273960055079
6.24274113169249,5.3280418294536,7.62986614684197,10.2923898767507,8.0513411199124
7.00811546429806,5.39884243072509,3.53400530153316,4.26589668484694,7.22822913428631
0.883375485424352,0.972052677276797,0.444562546840499,-2.00271908872421,-2.92880377255497
21.3460184002202,20.1946902180238,20.7997810311295,23.8322874252843,22.7631349700301
-0.359776604527237,0.51135274048303,-0.2610382280165,3.24573622593699,2.30499292930419
-0.572092442647435,-0.421614421989189,-0.31073928646868,3.51459496694708,-2.7525971618646
3.12164073692821,3.15107119812411,5.19908962294033,5.02853351863851,2.97433788278913
16.8293363749844,18.4724897755395,17.5173631965157,19.3659606397392,19.3623709395125
4.01266545689063,3.04770572825245,3.82657340997255,2.65719200938959,1.58862488551156
-0.221218339212491,1.0387040176195,1.65872783619535,-0.00843167796609656,2.18808190178286
-2.92107558029207,-3.24191113552846,-0.861963698638295,-2.4578009609134,-2.16172757398859
1.28921613652425,1.77462998740091,1.58161795751493,1.29556301189085,1.47501029742234
-8.86818556913929,-7.15980532032652,-8.47408389339362,-9.00785579569627,-8.08747926260619
8.60354779097054,7.52052809617545,9.03993954515979,7.59261606620893,7.29118304409574
6.69946068454545,9.54878687664484,8.66244406872478,8.0839933233807,8.24190692160528
-27.4007355462593,-27.2439888758114,-22.4541121415043,-26.090392317521,-26.3072530569679
-9.96494331474699,-9.00954348120077,-13.530081990802,-8.95784186699129,-7.83284900144821
-2.69021915130635,-2.67322900168745,-0.651804229435721,0.736297427062552,-1.79396700739671
18.1845453283685,18.1119985590579,17.1933548087232,19.635540527914,18.3647502307436
-3.7417671468959,-5.11090382200676,-1.28451643519566,-5.34940519758143,-5.42024414272938
-1.4806187575221,-1.5359401460511,-1.11578204208656,-0.515011383073865,2.24493837842848
1.66522390249295,3.47282958891877,3.43805428008337,4.86723203274561,2.81828766212061
4.51265557306743,5.65681021780433,5.35594422555879,3.97161275515536,2.96820638931145
6.836840886639,6.51404600650417,7.02929791641244,8.31807216977176,7.65085792662166
16.8408516992207,18.8612057569706,20.4191299911504,16.8197005673337,15.6424378915888
-16.9814857968136,-16.4462452825098,-20.4791965322255,-20.6265588189205,-19.2091944586246
-6.9187469380443,-7.42829496131962,-5.65311738543386,-7.80448462928078,-5.79373218854318
-15.4410192613745,-11.6559964794755,-13.9208796643109,-14.6062015068605,-12.808884822314
-19.9783758697817,-19.461675442749,-16.7880208650849,-17.0404506725917,-18.6028441999783
13.4922457296804,10.9611607451198,8.54295183407562,8.3745641672794,11.2629773324284
7.80519953949683,7.22386267493459,7.75367780021187,4.94897556691616,6.19668235963566
12.3734463373413,8.65532503640901,13.2720404550263,12.3596925723927,11.4620832516072
14.8057859694941,11.829596933551,13.143462076455,13.1730008078562,9.02934099978602
-0.0943506992080032,0.208438707951353,0.173949631002386,-0.818346509728372,0.437147336493932
8.68315189744908,7.84375214964807,5.84876812460832,6.37139089519971,11.0631512108556
-9.54915309934895,-10.2821059445767,-13.5587435356217,-10.1080016303125,-9.10057328117001
-10.1076216233715,-8.82692822087609,-11.4396604629055,-12.2423886468722,-11.1044726041286
-7.60788137424813,-6.31171734458176,-10.0203847442541,-7.88487433592484,-5.60248231674597
16.1641418534473,14.8311235672035,16.0552690426571,16.0640623734049,14.5545859927796
9.03967100749891,8.10416608901621,6.8155280196462,7.1539627372393,7.88262255149045
-2.01601302467258,-0.513516170124924,-1.85566835884829,-1.85669420717059,-1.89700332288785
-3.33619927321161,-4.7089146209221,-1.95535287183901,-4.51587470141934,-2.46971374739404
-4.61700418185651,-3.52112655823907,-2.61074264001991,-5.16766585062971,-4.07137243271295
3.93210241471427,3.01399527205782,3.4422974020422,3.28941757204483,2.69185652093349
9.61749763718614,9.66878555038192,10.7374498741917,5.48729812241353,7.37142873693418
20.4213891617789,19.4718618733307,22.4446310981603,22.7054541229101,21.9659214066259
3.69113711749074,4.76031432105026,3.04206236106888,2.15570365782699,2.28929181765654
-20.2912644335558,-18.1027652316852,-18.8665034291218,-19.2058289749291,-18.9885028389159
15.9883283013962,15.8343159939487,20.8554360178266,19.5799166052834,18.8608690001334
0.903998346330949,0.979532256502812,-0.417195230060505,4.10998298712042,1.25133022938634
-28.4852599038345,-28.2236922271075,-28.8379642284501,-25.9854781977704,-26.9909619869031
-0.369537331614583,-0.50426617197391,0.398840034893372,0.45710902369445,2.18907520897455
15.7301518794233,15.8860265197705,14.478669113201,16.4229309066912,18.693867998721
-7.65245392271681,-8.97777437624288,-11.5475864979006,-9.58571927384521,-9.40806985083472
-19.5233854497862,-20.586063514816,-17.3074574323009,-18.2852963731765,-16.8526404514539
1.96133933001075,2.28799278497665,0.524239580422657,0.988784533210109,0.581128331880205
9.43570896121086,9.21022381855202,5.39327914418449,4.7509302965654,6.80436431906714
12.472721105868,6.98966598583636,7.67918070347383,7.59901419845905,8.3793714880227
19.6648078611482,21.3843689306282,21.3646617766172,20.779692061938,18.5172314869258
-3.98362630244241,-4.87365780887627,-4.66335442409337,0.0925876481566377,-6.27722624793771
14.6665252616008,11.1995387134355,13.1282054206985,15.8250829556887,14.2949193260834
6.63858182830988,6.77825206223677,5.60403042059161,6.5821992684345,4.43270856582758
-24.4687479447826,-23.5556910372104,-24.0215335924485,-26.5990913958939,-24.397920790061
9.03384125175806,11.3737574863184,10.472092477747,7.47107866739955,11.4142895477709
19.0423452374626,16.0357755256114,19.3628190369957,21.6788793761212,20.6636437938034
-7.49009708360013,-4.60733948558101,-6.07990619528099,-7.49897463012882,-6.30981159350761
-12.7433643631764,-12.6864493518937,-8.56141518288494,-11.5335015187364,-10.7586334389502
17.6818666345721,18.740361814649,19.2518389251559,19.2486154593667,17.3185477061844
4.13470114647518,3.12822657195627,3.87078428583399,6.1636320030623,4.53880862696543
-11.5023221443721,-12.6945431731367,-13.220458799874,-14.7483466232859,-12.0656602695012
-10.2100315569977,-10.7677337068332,-8.82658892994406,-8.34959538518262,-9.26062009636457
-7.16458133611978,-8.17966277940676,-10.648178479371,-10.8303575654785,-7.65203591308283
14.2836345121192,13.9048030662199,12.5010418755644,15.0936584225607,14.8126088860062
7.23583562576473,8.36083638535463,5.14029889708681,5.74835926518621,6.08358352602244
6.28695805972182,7.24170280954689,11.1323115363089,10.3320098675244,9.13807500617461
13.8192223580948,12.6786703453141,13.466917091711,15.040639829609,14.9561029088704
-1.25547810252276,-2.04507570213099,1.24023882938429,0.074069112414174,-0.398223783635222
36.1982574359339,34.0211518573554,34.8307454180583,35.7471606970866,34.0164514657312
2.72697217129464,3.56669042131778,1.14400693962439,4.11169969667361,5.59251086818316
-5.33566902910056,-4.41411361827152,-0.858439871459347,-4.04375343805635,-4.96626042504579
2.70348104931503,2.23188963932219,1.27133343767898,2.76961078383564,6.83629411348787
-1.00407185364264,-4.82498448069567,-4.65747063095832,-3.3998470775796,-4.25734870295603
11.1116588713548,10.0750230718864,12.6860804133846,10.6468010783254,9.3062620318731
0.206391442539412,2.37784400013909,3.65517129929556,5.52454601543552,3.99520709132964
-30.4086997238986,-30.8460840135004,-30.1711755678492,-29.9367902089325,-28.4711302192072
-2.57963622862209,-1.02167486712652,2.90321209321826,-0.502759334302134,2.31880561835516
-5.97998911771306,-6.68762937720066,-9.82007595178363,-10.9416761210092,-7.24039239818424
10.0514822500191,7.36941027616089,9.7022641844561,10.3996520598102,10.2175076880392
3.21162382062783,2.72067755188344,4.27388052475938,3.56680496697991,1.41787413547454
7.06788281471095,11.3759444514835,10.6522007740133,11.7818119165075,10.2799595542443
1.26242213371335,-0.32961066074307,0.095428303666155,0.303667475091544,-1.36356535879171
1.22084671197088,2.88366961166634,0.698741917200051,4.45088003491507,1.90094668264161
-4.14598566854535,-7.28573256154329,-7.02181907738848,-6.76917350476284,-6.83081857642607
-3.22981846626122,-5.07531002783207,-4.36992114078672,-4.02938673737905,-3.525092575915
4.67383445961387,4.62158693183086,4.94124045963812,5.67837149799712,3.8806891757158
-4.50119355412835,-3.54340935229765,-1.75585583649557,-2.36279627491447,-4.01801106896088
0.911081887120952,2.1222855934196,1.19541560611425,5.44386811435312,3.9595672633084
-2.54265048997559,-6.02983903170427,-6.40117574769254,-6.97042275368897,-5.03725307358996
-25.5055015622225,-23.4180997849245,-23.9436644563146,-23.9499193643912,-21.8670813023109
11.938308459674,12.8300141992666,13.1118569997798,12.9902606510556,11.5336041537474
-3.71345250009103,-1.17692584521845,-1.93847254171609,0.786651002261471,1.55220446044984
-18.3120143918217,-17.2154164751172,-20.9297993583284,-18.8112195675445,-18.9765195993033
12.0695752154393,13.7724578004457,11.5233843858526,10.7626545919814,11.5667439446965
8.41655466601364,8.35113707545858,7.5542254731927,6.99095320852452,10.7805799439702
-11.8628611565983,-8.08080677611055,-13.166821396824,-13.4362753842113,-11.7096426475445
5.08767116801889,2.72627344272145,1.23434090125414,0.480640681322225,3.70012032365693
2.5436737052537,5.42780123870049,5.40301954537948,1.67317226127664,1.5659500347974
5.91917284120646,5.2951695661658,7.76596697327366,6.95787618003777,5.11636276002465
-0.197238478375313,1.94855526997879,-0.484621400577136,0.854314699229978,1.17516312841425
-3.02316277748329,-2.39177295600818,-2.03215417884338,-2.35426175574,-1.58854784263104
11.9097411175242,17.2399415383705,12.3882323487414,11.7871732505612,10.3955489703407
-1.60416672323142,-4.30008222046178,-3.93450202090208,-3.90831831339047,-2.46052020190375
6.66634021302954,7.20642439878675,5.33079157692264,5.68353149780589,5.52088707184206
11.1302277025407,8.58826402033367,8.95103806522718,8.22056282243119,8.80570377988193
6.87388953216216,7.24364491219392,6.74998916055798,6.28886339101692,5.90096314293857
35.8131926952166,33.6021179560772,37.8807746463398,38.733087839617,34.9722948690631
-11.3893871235738,-12.4864723781608,-12.2335276142417,-10.4425445187256,-11.1366015358233
0.551773904434793,0.464852077021469,-2.4059518840142,3.24704640516634,-1.84664350885864
-22.4996582082221,-21.4006470284459,-24.1965005167699,-24.1553696957468,-21.5089936763556
-1.69571871477413,-0.652857300608517,-0.759079755367618,1.95346267722467,-1.09782164606529
2.24656842167996,-0.150166822971994,-1.18144546404316,1.39633634735309,4.36610219567131
-11.1583169360256,-10.6542901340732,-11.3011183722375,-10.3363965147949,-8.13137335360725
-30.8287493552173,-29.8970680425939,-32.1897109382632,-30.7766015827038,-28.0337236298525
28.8891704601769,30.1175221589413,29.0520954412052,29.9045404761776,27.5197740275839
9.02733237588747,9.63250785174243,8.86727538849443,9.69238119078283,10.0986283961824
-15.3152807968593,-13.6862546767404,-16.0993773541402,-16.6210588642767,-16.2802907000318
-10.8378784831195,-9.66439858839672,-12.3947923863498,-12.9274076846308,-10.5266922163207
-5.14678972957173,-6.70873906050565,-8.37773647161355,-6.88455187228796,-4.90459790535577
9.48111505158877,10.4403901307586,11.0497027400675,10.2603889541648,10.0787935401962
-16.026592299473,-17.7745874585198,-19.4399189717332,-16.9803359250244,-16.9308302677274
9.86652399715289,9.67895470004975,12.2293041225502,13.2045557181997,10.8739246601126
3.79420289499391,6.31253837136676,2.37617865974441,2.66961593125803,3.90184919520033
-4.98021404558512,-4.30690311244081,-3.89702928108373,-2.64547535953569,-3.27578254148332
-5.22717639763854,-3.88778283942967,-3.06163513146913,-3.75264825121679,-4.60943616259632
