tempopen,pressure,jobarrival_Machine,usedrawmaterial_amount,timetaken_transport
25.2488776702878,14.6494954083172,0,0.849254765241804,2
25.9401812033308,16.6890001429376,0,1.82663998989575,7
28.294506504613,11.1642647014472,0,1.03147348791221,6
27.5557826199197,13.1524408553127,2,0.957515070297879,1
26.0708215070643,19.2726608873586,0,0.931152487665255,2
28.4253840859764,18.7668655909116,0,0.931750027430909,2
27.2563914046885,12.9799362693712,1,1.65421026234587,3
29.3317399743089,19.3927536476095,0,0.846892062163822,1
26.9945947689034,18.4557886065466,0,0.955247648472589,4
24.2611479820522,11.7949016000796,0,1.0163100707423,7
26.5696053094352,17.8222234540092,1,0.809488066287261,1
26.1242813588528,13.863532199591,1,1.75395538311061,10
26.2403978429666,18.5141933746949,1,0.712705944780385,4
24.2648432509327,16.5033513291419,0,1.34256343749207,3
25.8257398418996,10.5577202500049,0,0.785632093492078,2
22.4800039207232,19.8449001537327,0,2.33028110873516,3
27.3292951060974,20.5757800393965,0,0.831808004128248,1
26.7203495030887,23.2694492895993,1,2.16591627240139,2
26.6254880764147,12.0749084915363,1,3.6525707283196,1
26.4138066541726,17.9230827817762,0,2.62906085389167,7
26.9971820837803,10.2723289401577,0,1.24256802199991,1
28.5001694891449,22.5659396853644,0,1.51113638669805,2
23.290697336967,23.3806778604321,0,2.53041509582804,4
26.6803342703391,22.8839160147636,1,0.965353070756572,2
24.7198963548161,13.9157266204394,0,0.858773918727915,4
25.4326789206829,23.0468171533908,0,2.32715138432658,2
27.2160650964469,13.0043407427077,1,0.967208120176713,1
22.8304081604591,23.2354036392906,0,3.7926729635646,5
23.92131721857,21.5572932704542,0,0.729308902382363,5
26.7212585057167,15.2801326080428,1,1.0190989951149,1
25.5924853764325,15.0324804795444,1,2.41497736267062,1
27.0503258239795,12.5606247871767,0,1.80468588371876,4
25.5538451802245,14.9399578069131,0,2.11721686536757,3
25.7021279387011,14.100778669929,0,1.84032068599068,2
25.177890784937,11.7273344839849,0,1.95778984904616,1
24.6231809451923,11.326771846051,1,1.57590898597096,1
26.520379714251,24.917089009705,0,1.34348393619726,3
24.3912183808424,18.7564160463626,2,2.71768267449925,4
29.4760250453795,22.3837762287406,0,1.64558870249475,3
26.2339579922221,23.3408929879072,0,2.11445183839787,4
27.5021764133581,23.7272780874637,0,1.73043691677076,1
28.0536710618416,19.9259600229683,2,1.21114353709976,1
24.2858456518823,16.7071261514337,0,1.31296834902764,3
24.5299403805796,11.0689796417793,0,1.31215087110747,1
25.5404842776156,18.2947535433693,0,1.93890653113685,7
26.8864405878901,10.0363227049222,0,1.25782390310284,2
27.4332354419497,17.4757444664569,0,0.712892275391696,3
25.6440374862995,23.7421758726321,0,0.943738619839927,12
25.0049749552809,12.5978094739451,0,1.76650017017695,4
28.9956745941657,12.5750192883146,1,0.745519462212303,2
24.3765233429841,13.5380239777278,0,2.08114456541486,1
25.6487304902933,17.5823708950235,1,1.21013158932693,6
26.183589384075,17.452333358328,0,1.75042822343011,4
28.6604022596508,23.3512564479235,1,1.45250211310116,11
25.0105236122785,22.4307854354827,0,1.1339831541919,1
27.1993272184254,10.2951083353607,1,0.986747071718562,1
24.92569546255,12.3270684547862,0,0.952099496900535,2
26.6905538713109,11.4683351935347,0,1.77684312078202,1
25.7557739108736,24.6219749252587,0,1.64405184724458,1
24.3308537888589,16.4803179326336,1,2.01129149566297,1
26.7112615675388,13.1502273873406,0,0.942956358429382,1
26.9031183069114,14.3145494521533,1,1.86012375546449,1
26.6309409504753,10.465466421717,0,5.55931994492865,2
25.408527358546,10.5627709077649,0,1.50344887632967,2
24.5559557179719,16.3111792376379,0,0.885175930717706,4
24.9536144703885,13.7038176961053,2,2.03526666334181,4
26.5660724079535,10.9458539954962,1,4.03640040904597,1
24.6092083155296,20.9489699008195,0,1.33847770313324,1
27.09989896226,19.9603780598552,0,0.92349828589688,2
26.1318051873016,13.792661188518,1,1.2815810867907,2
26.6752976173621,10.7716538330402,0,1.22494529409133,3
28.4018656214489,19.2146792211595,0,1.2327597093276,15
24.4664355902735,23.0443589366423,1,1.20418961227446,1
28.9777226259844,20.2779864092267,2,1.76080660180641,2
23.1236551615809,13.5757552096467,0,0.70601301929791,3
25.3328063978979,15.8792785649208,0,1.61199087307072,2
24.8933238639316,21.9306125782852,0,1.21956155292595,3
24.7538350684584,23.3325259854453,0,2.65555292540187,1
26.0688882157018,23.5448242883644,1,0.988772607995993,1
26.1657789450562,20.7265316555674,0,0.833387400405519,7
23.4850147440043,22.2957285624269,0,1.74321054009056,4
24.1761645116713,10.7825547701842,2,1.31712180025552,10
26.2209332389931,23.8464160359114,0,1.70066674876598,2
25.763243208441,23.435565685283,0,1.00246485219679,2
26.6832619627441,19.9632249101858,0,2.37807455473734,1
23.6798508904743,23.2862851889737,1,2.16116193551986,2
24.6626005260352,18.7891229642678,0,0.786441456528638,3
23.660851404986,15.9336267863185,0,1.16070835367052,1
24.5668099885721,14.2878624125741,0,0.898764340522711,1
27.1111032122177,14.4174452545455,0,1.20774188518892,2
24.6370626652725,20.1083625959086,0,2.55519032295903,2
26.2081640256088,14.2897343858912,0,1.74776870841362,2
27.5590810222472,14.4047301656979,0,0.734047103944288,1
25.4062867607169,20.8637615906006,2,3.29669365705389,3
23.4250347585904,14.3088145930627,0,4.94031892176741,3
24.8764257811214,18.3418760473096,1,2.45765892528499,1
24.5394695231024,12.9219471147268,0,2.48279071604446,5
23.644778837298,11.5792528046113,0,0.735508331462082,1
26.7756938213478,23.2551304373085,0,1.67167548736125,2
26.6877047406763,14.9367285246681,1,2.07431011958102,1
26.7265504662205,16.6906208388523,1,1.5800600851594,3
23.3752259044678,13.4595235080821,0,0.754055386184649,4
27.2330375013768,16.5124124027984,0,0.914374121068335,1
27.1132396166492,21.4155903499272,0,0.768768133821726,9
24.6181667276723,21.3486790670875,0,3.7619983555823,4
28.4657504600379,21.2514489471597,1,1.1941728416658,1
22.6844163792156,13.5548205139598,0,1.73935070013161,2
24.8786123218744,10.0260985456214,1,1.86260608663287,1
26.5874322329872,18.2284034795379,0,2.10801306955959,2
24.4035275048799,12.2088727156808,0,3.81756458731349,1
27.167108863529,22.8239046855308,0,1.57301148121133,14
25.9783466276184,24.45067514484,2,1.51772864725764,2
26.2760513894693,15.5927898016381,0,0.879018150861268,2
25.8626941990185,24.2211700429916,0,0.784730867907633,1
27.137213738767,23.3818233331577,1,1.34108697611947,1
24.473012834884,12.7302377715212,1,2.49341762924149,1
25.2171817475201,23.4321848307074,0,1.37561487259653,2
24.9193321555739,21.0350097533543,0,1.15808572658738,5
26.7488592862643,14.0866724116985,0,1.21105781333402,1
24.0606328577696,19.6062093253288,0,1.95368313536816,1
29.473982322079,19.316742209148,0,1.04676551202538,3
29.1314694082355,15.9512520554426,1,1.61990181868599,2
26.8146296501712,18.2524359134113,0,1.05121491170502,3
26.9290670680503,10.5369892822632,1,0.881018163450894,1
26.9765131549335,20.1148881505862,0,1.38437287138795,1
26.5248832034784,16.7735099909342,1,1.587623540202,4
27.3793400951703,18.6023527388871,1,1.03812657321282,2
25.7937735551319,10.4306313581084,0,1.51070899799101,1
25.5731835747012,11.0833195880903,1,2.24659367256784,3
27.0081017479672,14.1840073499874,0,6.36074147064546,3
24.7326454311128,23.2572917631919,0,3.32364756867353,1
26.7872936114051,23.3668489401234,0,1.61057906562681,2
25.9537065454994,17.3546976626524,0,0.707349130245664,3
26.6332403004366,10.8850988008051,0,1.37120430695655,5
26.6733773911537,12.6602054777747,0,1.85276417687431,4
27.5403078582147,15.3759334502807,0,2.54201871151151,1
28.8150185162715,23.428120427668,0,1.12202305280355,1
23.7859570741911,20.3670759140376,0,0.980345501773511,3
25.1628299078483,18.613827059709,1,1.56271316768933,4
27.2328798419527,16.0742189596786,0,1.98652823369923,2
25.2568547022115,19.3265290029047,0,2.03586466674595,1
25.7878598668619,15.653338656173,1,1.16454728915019,5
28.1909723473157,24.2356623570722,0,0.706784600107378,6
26.7651420816548,24.5289088487477,0,1.44933862794736,3
24.2681473750394,11.5424284791795,0,0.86320336665538,1
25.6672372942967,15.5155149492386,0,0.909617821923471,2
26.2505713733924,10.9492740718271,0,1.04953273085151,6
25.7157703953411,19.1571189727201,1,0.7969383956514,4
25.7223749676485,18.0546994450559,1,0.798698168094435,2
23.6580773752501,23.5302625297285,0,1.49868929634149,1
25.3103841219287,24.8287306107328,1,0.730109891772109,1
25.8474343650948,11.7691767809157,1,2.66412774917266,1
25.8474732670102,15.0652979323363,0,0.773617737788154,2
24.347955470213,10.8349860387639,0,4.7738935098687,2
24.5740353232875,13.9991765472357,1,0.890176938591901,1
27.6678825813953,24.4499844780986,1,2.30259530231851,1
24.5150727548359,22.1372100151765,0,1.46239754532284,3
26.5661190493062,24.3161428820938,0,0.733427559264423,1
25.8390560096615,20.4010634943422,0,1.21870156787175,4
26.4076895899392,21.8823370533148,1,0.78942348603509,4
27.4247753941753,10.1031057619134,0,1.40668406155168,1
27.1789544325022,20.0873285814731,0,1.27103437293532,4
28.7978894001837,10.7617605797452,0,2.21873047131948,1
23.0319256497661,10.2323364436049,0,0.74080941399444,2
23.2346599265833,21.7648249135297,0,1.33821077199371,4
26.0289587914599,17.0711834616808,1,2.68181247458662,7
27.333826348032,24.0009887306299,0,3.68161660484572,1
28.1380772555612,19.8861072055061,0,1.82070229198872,1
27.9059867750909,15.9792035866899,0,5.8062052100847,5
24.9248776215687,23.4835636802473,1,1.64858092449182,1
26.5965120091207,22.8359452678918,0,1.30481613390192,1
24.1339826915004,11.5852277073777,0,0.786736476840541,5
26.3432230169416,17.0585508831181,1,3.68163755836339,4
26.1589513532016,12.4076951773304,1,2.08994163000621,2
27.4387941748179,17.4514860472128,1,0.999248932224619,6
26.0629752027524,16.2690518462581,0,0.753779908970458,8
24.746259487902,15.6067518755755,0,0.736481346462633,1
28.6594086493888,17.5895878869514,0,1.87888157775664,4
26.1292429884872,12.8462630567876,0,1.89053741966764,1
25.359205845051,20.7023371953995,0,2.46035550497716,6
23.0529572940013,22.9568668728106,0,1.26681300509413,1
26.9550425232387,20.0387670151109,0,2.05523257255444,2
27.9190500700796,23.3715920337222,0,2.99485806482726,2
27.0612799707116,24.7252971783616,0,1.16568441407627,1
27.2330950277631,20.659162004687,0,1.12801222264841,4
25.3834621425064,11.0782990597695,0,0.914978638327455,3
26.4612056171008,12.5409182571328,0,1.28541401007983,1
28.2721746925962,22.2252287228384,0,1.18767946288361,1
30.1674410295763,23.9611960709769,0,4.4632023877,1
26.9896412357084,21.3288144848043,0,3.59742916645156,2
24.3471517418751,14.0514320480595,1,1.19849261324781,2
27.2990193269244,16.677284089873,1,1.08673519276822,1
25.2725591614354,15.5583405505518,0,1.07046141544754,6
26.1688193771985,20.5360485360862,0,0.710115409001982,1
25.571863523537,16.4446258314383,0,6.31167664318667,5
26.1502785919463,23.3395225053939,0,2.11208690179587,1
23.2874859205749,19.7051381800242,0,1.3890297074686,1
26.5460762199469,11.3781969405768,1,1.15680644731608,5
29.1563643476059,10.8575271533287,1,2.2100176177113,3
25.5417450611444,22.8557562587717,0,1.07698406779725,12
25.202472111617,16.8761426735416,0,1.39025302876762,3
26.3514128851891,16.3778342339798,0,3.74921760991674,3
27.0863581086861,12.5955469088238,3,2.23165927609698,2
24.5524264476093,14.1361883870864,0,0.840618587940169,8
26.032824848336,23.847475891487,0,2.84591977379165,1
22.9310703972015,11.5906010705266,0,0.941279982904801,5
25.3394965944864,18.4223420394022,0,1.55181636001004,1
26.659281401317,14.0446169129944,0,1.34733534719021,1
29.3702553727622,23.0779412751793,0,0.945748263478391,4
26.4544365748897,15.5559787026081,1,0.894152357351659,9
26.4507234623511,10.4134182629002,0,0.816322515860461,3
26.5298165251933,20.3220935590898,0,2.63214798975955,3
24.7972950799506,18.5589752953616,0,0.702866804149377,5
26.1466225426207,10.0874059830166,1,2.37547754159116,3
26.4661987236511,12.2829191747501,0,3.19201053874227,1
25.9234863487342,23.9972327760397,1,1.39635008992692,4
26.036278023817,11.8323908715575,0,3.6708285309883,13
23.7449194103367,24.4778722481491,1,0.820965647917381,8
27.7257988604457,13.2028372684081,0,1.69162738365847,2
25.4672361500758,12.4103598884845,0,3.48574260034287,1
27.8817651243396,18.5033933975725,0,1.01091518714313,5
23.7488855546554,23.9273299519774,0,3.61278056443264,1
25.6404901289725,20.8904227328647,0,0.867761635394944,1
27.5558522764807,18.6975185716045,0,2.25348969046396,3
26.019508558268,15.0303621468958,0,0.715863483876599,2
26.3921992303894,13.1387741822791,1,3.03689381907968,2
25.778874767515,24.7772592987835,2,2.37548303749295,1
26.5011104178419,16.5762710901358,0,1.05617485017764,2
27.4284972894762,17.905128974729,1,1.04789577384206,3
28.810565967291,20.0643961420904,0,0.806531504595887,1
26.9051795198406,14.9747115151924,0,1.83678831034847,1
23.015346120225,18.1034083203695,3,2.12334325259932,1
24.7570166280901,22.9254461813004,0,1.68429688516397,1
27.4625451465003,14.2567108525413,1,4.99411930616371,1
25.1717219667729,14.6820876351081,2,4.47587928741597,1
25.5013820644416,22.2097758386018,0,0.974429823216188,9
25.7525367974181,23.6314336526944,0,1.59247066110988,3
25.8724569203805,22.6809681858824,0,0.956715498458808,3
26.5504390657205,10.1854441658103,1,1.95460218806923,1
24.277966545769,14.0459915223894,1,3.25725772551345,2
27.0162978027543,16.6180828201989,0,1.88926343233303,4
24.9633290196853,23.0376156252483,0,1.70723498808473,1
24.7091589791283,15.838955139508,0,0.739726061062828,8
27.1067509637307,17.5727536623165,0,1.92328885902442,1
26.7725375052149,12.7768276754901,0,0.831993108320622,2
26.1624211518783,22.4747194229203,1,2.2831106898204,3
24.7320679005545,19.0323988280035,1,2.0643581674483,2
25.4058878613741,20.6400192697236,0,2.07152226635787,1
27.0412484546916,11.5978284998235,0,3.71613272407032,1
23.353759024274,14.7558655900997,0,2.06520502850829,6
26.9734240233503,23.4072037067714,0,2.90937782863138,4
25.6624149575152,21.5159665122975,1,0.754120243198122,2
30.1533713457403,11.2409037130665,0,1.69752918786196,2
24.9821816638089,13.9123203578491,0,1.77618072100241,3
24.4448627652192,17.2823291346691,0,1.79307607210725,1
25.1955422530988,24.9444018467306,0,1.33606219053922,2
28.1641480006766,10.3977300820619,0,0.714461889121486,1
27.5114658150852,12.0359089034113,1,1.51929011770602,2
24.6428218473489,18.7774136568761,1,1.8740565172054,10
28.6713633074695,11.0747811333059,0,1.10151465976055,4
26.9845760927086,14.7647302348507,0,0.785824610977723,1
25.2214020479727,16.6009752919196,1,1.34105342118921,2
27.581343594458,23.5796328683666,0,1.07409774940838,2
29.4025167529744,13.2243213459079,0,3.4874965384539,1
25.7576027209658,17.624312885378,1,4.04355521332609,4
24.7281467480183,22.4402151209996,1,2.25015289587464,3
25.9526767374774,24.9354544708951,1,1.17314811323964,1
25.4837354685604,21.5048202290487,0,1.17628216492967,4
26.7212903690175,24.0328253022735,0,1.71881985745357,2
24.3118316748961,17.8389857933813,1,1.88172641702906,1
27.2028015975547,12.4824315890075,2,0.712092418034924,1
27.445888273091,12.7651947263857,0,0.813905748514635,6
26.4452554441625,20.6163735487013,0,1.13393525571985,4
25.3200660016835,12.3105431571569,1,2.24356554525177,2
24.1614706053351,15.4131711903938,0,1.1274664077021,7
22.9326558283254,12.1802454666209,1,0.895481324396283,2
27.9288235680234,24.7116846589877,1,2.06015186881542,4
27.9733726966287,21.0924410132448,1,0.706237056763571,2
25.9194775395442,10.361260546268,1,1.16354639161238,1
27.8625642878829,14.6116029416668,0,1.65200294669731,2
25.1842098773139,16.5984512640449,0,1.36069547625156,3
25.2802961389816,21.0792146545647,0,0.759580340056228,9
24.7592942790046,22.6771956336986,1,1.03428244194394,1
26.7811447970941,24.4090015907995,0,2.01036985265453,1
24.8880865979029,13.6396563731885,0,1.22903493516688,2
25.5275352396321,17.4735656528461,0,1.02203794560534,5
27.9294860775741,13.7582336039921,0,1.72034115838331,1
27.7320676861307,19.1436415577694,0,1.9285407911437,1
28.4675333576857,23.0915167662576,0,1.00653383179575,2
27.7188134771314,22.9145457961053,0,2.74267866956876,1
27.4251698266586,15.484771066713,0,0.761072774511602,3
24.9309511011904,18.3403026230164,0,0.897299625495623,3
27.2554148397894,22.6606382196868,1,1.03647831810478,2
27.2582902543053,19.1069030429096,0,2.21839001282847,1
28.908717014145,24.952293661384,1,3.95980309965243,2
23.9641280288995,19.9854856584122,0,0.881937780883208,1
24.431495897205,19.4061611234961,0,1.1034730075745,1
28.8224852223801,10.67860249829,0,5.07269305653402,5
27.0750215345711,10.3676694273279,3,1.84475908401514,2
26.9710191045901,12.3757947768357,1,0.783109555565148,3
25.3695682200021,19.6011579820934,2,1.60809596995487,2
24.8741846052303,15.5777897080446,0,1.11395195311116,9
27.5625983951028,19.281087107439,0,1.5728494059292,6
27.0007393380008,11.2980151539377,0,3.7728250427969,4
28.9362096925223,14.3501647092856,0,1.54207377213805,3
26.5376827967741,20.4902610743013,0,1.96511248328704,4
26.5485483664551,15.1359123988974,0,1.38569321233801,2
26.1184777874658,15.6089240915669,0,0.746742837325682,3
26.9912191345629,22.2339723407562,0,1.09645056992996,3
26.7416685823896,16.3444092141637,0,2.71078528944682,1
25.132602620778,10.5162397554925,0,3.46312580368153,3
25.8260440809085,20.6262646491164,0,2.10063851906903,2
25.6042852900964,23.526704440066,1,0.936203909872247,1
27.1030264713853,10.3214898361971,0,3.00109883658436,1
27.2065964570237,22.4251016789617,0,3.19980661927324,3
24.9550803347975,14.9346768938008,0,1.42492751981619,3
26.6003690994458,20.9017995024635,0,2.04819128426782,1
27.9445761984476,10.1354849403976,0,0.776758410154864,3
25.7909151471159,21.8863830390417,0,1.25654812906211,1
26.1574385079902,15.160135785472,0,1.17185697944949,4
26.223223315225,15.3456916760728,0,1.55001748277254,3
26.234515264988,13.9653244552996,1,0.8056416896988,3
24.9913399147083,11.372860669656,1,5.90040113505738,2
24.7932905154386,16.2749378142432,2,2.74821058357126,2
24.7846492843113,14.4504472275527,0,1.62578307273444,3
24.7978137231284,23.9861764965793,0,3.7178357329201,2
25.1136320811546,23.6428689658902,1,1.54531116762468,3
27.8044787477189,21.5584487169006,0,3.87353089474319,8
25.8903262508847,14.7564707885386,1,0.732708307951004,2
25.0209742487806,17.7779123245434,0,1.65164294923298,1
26.2975434290186,15.6261975910075,1,0.969880302847269,1
24.3847278260132,20.7027488275387,2,1.13997405325841,1
24.5729980094823,16.2957835942688,1,0.790445841000822,1
24.0966903197328,22.9414709364287,2,2.12188624842173,1
24.2633479513429,22.6690467289976,1,2.85849025478443,3
25.4126891935713,16.2644647402064,0,1.73717513109954,4
24.7519734304929,14.8402366212109,1,0.919145059565381,2
28.2364171211565,17.120192140781,0,0.872132699182164,5
26.486643864386,18.1649820003367,0,0.729157832913321,2
25.6675165681371,10.5190177861576,1,1.12985670582684,2
25.1568249712349,10.816320153692,0,2.05742182495039,3
26.2844939137347,10.5718999765611,0,4.07432266605438,1
23.7020228125047,20.0686863136083,0,0.858975178693296,1
25.6466221413373,15.7981423087702,1,1.71614815560006,1
26.366635620845,11.0341871809248,0,0.913221889688427,2
26.2514918633781,21.1369574226747,0,0.839523984794126,1
26.4818480637887,24.1263054802766,1,1.11835924794221,1
26.7523077938046,24.4751919057178,1,1.1998337014664,2
27.4183576675924,13.4852261347713,0,1.57077451298762,1
25.1823942148125,24.297501531788,0,3.36699357664539,4
25.6945429524265,11.9595001267594,0,1.6119363395446,3
27.3551608753452,22.2562471463,0,0.782600427316345,1
26.1451374941136,15.960667616714,2,0.711064451375126,6
23.4579717402412,16.7169765337383,0,0.992585385585033,3
23.8331186833135,14.992362453044,1,1.05556588340668,4
26.443745966218,19.8270404023599,1,1.06029906459956,1
23.0847690178215,21.7907785972127,0,2.70261335975996,6
24.5604975873271,24.6252983310001,0,0.870739844735886,3
27.0077109529108,18.4850781308094,0,2.92503006610366,1
24.7969083481569,11.7075022420539,0,1.61892554145015,1
25.4242059515517,17.8952123531641,2,1.00022063160883,2
26.5737810985939,13.0888744571684,0,0.711087719954842,1
26.7896972798826,18.6279696500536,0,2.38667447667255,3
26.7748833819574,16.2783532410194,0,0.909060301074018,6
25.5624093605557,12.2340359709947,0,1.68985140814007,1
25.3752984986811,24.8254247425283,0,1.6620442354964,9
24.1965039838831,18.3191478222427,0,1.57833227451308,2
26.6990022934441,16.4462784114204,0,1.3732070621773,3
26.1853547139422,12.1528893495661,0,1.62543954391029,1
24.6986442774649,11.8332577473351,1,1.25382720537273,1
26.6461835133588,22.2506415356245,1,1.26354626152588,4
25.8506824257076,13.4405239581352,1,2.02137263361462,5
25.2190121979079,13.9449694669741,0,1.07844709358621,1
26.8229455812559,18.7535094713432,2,0.839947355247987,2
27.9270160782676,19.3288621466052,1,2.18805858563358,2
25.7172410374046,16.6292784984088,2,2.03177729257186,2
25.896379756325,11.8909085882532,1,1.37655412628059,5
27.3038272396221,12.2558534032992,0,0.717324182495023,6
25.7072280385998,16.334928801239,0,3.26099763466,2
28.4805474203197,17.8563497358718,0,0.767892842121488,2
28.9799058314508,21.9255845481011,1,0.715291345778579,3
30.1676440999395,18.9544398120722,2,1.78825785108472,4
27.5980329945908,23.5635165343276,1,1.10656074465136,10
22.8705683219643,17.2752252709886,2,2.25311316195455,1
28.2824262940769,18.5089081478052,0,2.87138746785938,1
24.3454440086405,23.4137913038505,0,1.81329431797992,7
25.8120389940573,16.6633929154795,1,1.78251445836845,2
23.0917243340638,11.9036137689457,0,0.77869058221403,1
25.9624927420326,16.3508636178215,1,2.11274333466309,1
27.0986791118521,11.0666364870007,0,0.82534346804389,1
25.2338707893022,19.435290012546,1,2.78938481578034,4
27.4592174377494,10.7738866608617,1,3.50784814326672,4
25.8491576540712,23.304610729497,0,1.24261796047045,7
26.5304195735287,17.2913029482849,1,1.53834008262316,7
28.4013512202694,16.2825588397766,2,0.789969234310955,1
25.0662799727718,24.4247201424904,0,1.05794502571145,5
25.4794506177606,20.7244444672048,0,3.63109055729243,1
28.8464116673605,15.1253082236661,0,0.785688077997584,1
24.0721685880335,12.5336403435289,1,2.41814469484262,3
26.9676250442085,11.5979668605247,0,0.970781863046581,4
26.2188803066923,19.8885643291006,1,2.14323047108132,1
25.1091690196215,12.5775827042413,0,2.17672244132589,3
24.7983761005103,22.610323419651,2,1.74490808555475,6
25.2722893536272,19.041940333447,0,2.01155571025832,5
28.7634056509716,15.9756997590093,1,0.852085567805367,6
24.0622208003614,17.8875252940032,0,2.36549092248824,5
23.5698208615778,10.054620221483,1,1.12661749721926,3
24.8249292318079,23.753416354752,0,2.01659340908998,1
26.1736840273627,14.8513025351045,0,0.832476064229406,2
26.5400296984687,23.7596437048363,0,2.36281501481878,1
26.4310462549748,14.4208298191767,0,4.62558156994915,1
26.0724715381564,17.5949491728767,0,0.819222891324506,4
27.2436964441255,17.0556572064068,0,0.747814832903432,3
27.0542123013008,23.618290519202,0,1.25933382890912,7
26.6794064584525,23.2521894465052,2,2.66874803606151,2
23.9523298454079,13.6128337474964,0,1.73018030573744,8
28.3547060704674,14.3391875861587,0,0.969918213222967,2
28.0537786247731,19.6706507158243,0,1.74600311699417,2
22.9113292819384,14.519181050679,0,2.0056580545486,1
26.1425951661751,13.9306107052831,0,2.73771812112048,1
25.8420224221993,14.8020332182748,0,1.87530803539974,1
27.2265273540812,20.7425916545381,1,1.14771165293028,2
24.2079576857127,19.373173902041,0,0.844309843934948,1
27.1633034314329,14.641391534256,0,2.46127463979093,1
27.0178965463575,10.9481611996328,0,1.70231871134466,4
23.6125334581947,12.4127188035687,1,1.24694341985022,4
27.262347441897,24.1617051286107,0,1.73160141382407,4
24.826319770261,24.2668934591092,2,2.15137389942628,1
24.2851046518373,15.7925639582346,0,3.45194767252757,2
25.5164475407268,22.2563530453786,2,0.774786013512589,3
28.2979724003171,23.6711557539518,0,2.01243638286816,4
26.7248527592006,16.6330279787402,0,2.10091461713787,1
23.9536069804157,21.197933411163,1,0.935047769196963,5
25.1288444925785,20.0401598482472,1,1.37373230210473,1
24.2382277482854,20.4187877058538,0,1.48094445408429,2
29.2662887501038,20.7931172033696,2,0.876036067079966,1
24.7217602500882,18.6433272992352,0,3.39243888173238,1
25.793653720962,21.6645596213304,0,5.80683392136012,1
25.9311152229096,17.119047638804,2,1.43471339246523,1
27.4152955658047,22.7139514755853,0,1.85121648137847,1
25.9911030576192,14.5561383531587,0,1.28033453144192,2
26.5434559032593,11.260918838747,0,1.01398554041302,2
26.3797812777524,19.3471912466984,0,1.02905632232688,5
26.8456384205524,24.0964829181031,0,1.59296090797405,4
27.9282314856125,18.8527622547531,0,0.748831660883637,2
26.719322338813,18.3903188155562,0,2.12690876284814,2
24.6633892420362,17.5082224806483,0,2.40586156264906,1
22.8708064594998,15.346587532619,0,2.92745420705467,2
27.657091299555,15.3324488130705,0,3.00281766859721,4
23.9668431674044,12.7349304486691,0,3.80161427896267,3
24.5930620584202,12.2968864568601,0,0.706682651417571,5
26.0428564485633,14.9145111047004,0,1.59208417802063,1
26.9790197052581,16.1353067830305,0,2.69525577586172,4
25.9017510079895,12.5255460029378,0,1.00918424229069,1
24.6616458907868,16.2851534213438,0,1.98325060248167,1
25.3326196030739,11.2156521009653,0,0.924867325958714,1
25.8248827858784,17.5203308855198,1,1.45953203873842,1
25.3036180832805,13.8335026599173,1,7.56597577558206,1
24.8047234019404,13.6792770249907,0,1.58650847242089,2
25.3199606989148,16.074093208029,2,2.06868893747353,4
24.3237273616718,19.770898256248,0,1.11413406592011,2
28.6507377195842,20.692381024641,0,2.59297438539759,2
25.4071052565323,13.5547797099314,0,0.835158520409416,1
24.9949729343927,10.964397869836,0,1.8628477005707,1
24.0765788591364,22.2908999466594,0,2.08575452686807,6
